system|sub_system|sub_sub_system|root_cause|department
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER PTZ FIBER TO BNC (BFN)|B&C connector loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER PTZ FIBER TO BNC (BFN)|Camera problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER PTZ FIBER TO BNC (BFN)|DVR hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER PTZ FIBER TO BNC (BFN)|No power|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER PTZ FIBER TO BNC (BFN)|Cover box crack /open|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER PTZ FIBER TO BNC (BFN)|Cable hangging|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER PTZ FIBER TO BNC (BFN)|Monitor blank|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER PTZ FIBER TO BNC (BFN)|Power supply problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER PTZ FIBER TO BNC (BFN)|Converter HDMI loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER PTZ FIBER TO BNC (BFN)|Conventer VGA loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER PTZ FIBER TO BNC (BFN)|Power cable pulled off|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER PTZ FIBER TO BNC (BFN)|Overheating|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER PTZ FIBER TO BNC (BFN)|Outdated firmware on DVR|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER PTZ FIBER TO BNC (BFN)|MATRIX hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER PTZ FIBER TO BNC (BFN)|B&C connector loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER PTZ FIBER TO BNC (BFN)|Camera problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER PTZ FIBER TO BNC (BFN)|DVR hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER PTZ FIBER TO BNC (BFN)|No power|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER PTZ FIBER TO BNC (BFN)|Cover box crack /open|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER PTZ FIBER TO BNC (BFN)|Cable hangging|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER PTZ FIBER TO BNC (BFN)|Monitor blank|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER PTZ FIBER TO BNC (BFN)|Power supply problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER PTZ FIBER TO BNC (BFN)|Converter HDMI loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER PTZ FIBER TO BNC (BFN)|Conventer VGA loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER PTZ FIBER TO BNC (BFN)|Power cable pulled off|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER PTZ FIBER TO BNC (BFN)|Overheating|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER PTZ FIBER TO BNC (BFN)|Outdated firmware on DVR|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER PTZ FIBER TO BNC (BFN)|MATRIX hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|FIBER CABLE|B&C connector loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|FIBER CABLE|Camera problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|FIBER CABLE|DVR hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|FIBER CABLE|No power|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|FIBER CABLE|Cover box crack /open|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|FIBER CABLE|Cable hangging|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|FIBER CABLE|Monitor blank|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|FIBER CABLE|Power supply problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|FIBER CABLE|Converter HDMI loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|FIBER CABLE|Conventer VGA loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|FIBER CABLE|Power cable pulled off|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|FIBER CABLE|Overheating|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|FIBER CABLE|Outdated firmware on DVR|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|FIBER CABLE|MATRIX hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER SUPPLY CONVERTER INCOMING 12VDC|B&C connector loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER SUPPLY CONVERTER INCOMING 12VDC|Camera problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER SUPPLY CONVERTER INCOMING 12VDC|DVR hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER SUPPLY CONVERTER INCOMING 12VDC|No power|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER SUPPLY CONVERTER INCOMING 12VDC|Cover box crack /open|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER SUPPLY CONVERTER INCOMING 12VDC|Cable hangging|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER SUPPLY CONVERTER INCOMING 12VDC|Monitor blank|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER SUPPLY CONVERTER INCOMING 12VDC|Power supply problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER SUPPLY CONVERTER INCOMING 12VDC|Converter HDMI loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER SUPPLY CONVERTER INCOMING 12VDC|Conventer VGA loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER SUPPLY CONVERTER INCOMING 12VDC|Power cable pulled off|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER SUPPLY CONVERTER INCOMING 12VDC|Overheating|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER SUPPLY CONVERTER INCOMING 12VDC|Outdated firmware on DVR|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER SUPPLY CONVERTER INCOMING 12VDC|MATRIX hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|BULLET NARROW/STAND ALONE CAMERA|B&C connector loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|BULLET NARROW/STAND ALONE CAMERA|Camera problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|BULLET NARROW/STAND ALONE CAMERA|DVR hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|BULLET NARROW/STAND ALONE CAMERA|No power|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|BULLET NARROW/STAND ALONE CAMERA|Cover box crack /open|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|BULLET NARROW/STAND ALONE CAMERA|Cable hangging|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|BULLET NARROW/STAND ALONE CAMERA|Monitor blank|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|BULLET NARROW/STAND ALONE CAMERA|Power supply problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|BULLET NARROW/STAND ALONE CAMERA|Converter HDMI loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|BULLET NARROW/STAND ALONE CAMERA|Conventer VGA loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|BULLET NARROW/STAND ALONE CAMERA|Power cable pulled off|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|BULLET NARROW/STAND ALONE CAMERA|Overheating|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|BULLET NARROW/STAND ALONE CAMERA|Outdated firmware on DVR|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|BULLET NARROW/STAND ALONE CAMERA|MATRIX hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|BULLET NARROW/STAND ALONE CAMERA|B&C connector loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|BULLET NARROW/STAND ALONE CAMERA|Camera problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|BULLET NARROW/STAND ALONE CAMERA|DVR hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|BULLET NARROW/STAND ALONE CAMERA|No power|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|BULLET NARROW/STAND ALONE CAMERA|Cover box crack /open|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|BULLET NARROW/STAND ALONE CAMERA|Cable hangging|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|BULLET NARROW/STAND ALONE CAMERA|Monitor blank|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|BULLET NARROW/STAND ALONE CAMERA|Power supply problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|BULLET NARROW/STAND ALONE CAMERA|Converter HDMI loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|BULLET NARROW/STAND ALONE CAMERA|Conventer VGA loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|BULLET NARROW/STAND ALONE CAMERA|Power cable pulled off|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|BULLET NARROW/STAND ALONE CAMERA|Overheating|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|BULLET NARROW/STAND ALONE CAMERA|Outdated firmware on DVR|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|BULLET NARROW/STAND ALONE CAMERA|MATRIX hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER FIBER TO BNC (TPSS) RECEIVER|B&C connector loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER FIBER TO BNC (TPSS) RECEIVER|Camera problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER FIBER TO BNC (TPSS) RECEIVER|DVR hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER FIBER TO BNC (TPSS) RECEIVER|No power|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER FIBER TO BNC (TPSS) RECEIVER|Cover box crack /open|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER FIBER TO BNC (TPSS) RECEIVER|Cable hangging|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER FIBER TO BNC (TPSS) RECEIVER|Monitor blank|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER FIBER TO BNC (TPSS) RECEIVER|Power supply problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER FIBER TO BNC (TPSS) RECEIVER|Converter HDMI loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER FIBER TO BNC (TPSS) RECEIVER|Conventer VGA loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER FIBER TO BNC (TPSS) RECEIVER|Power cable pulled off|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER FIBER TO BNC (TPSS) RECEIVER|Overheating|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER FIBER TO BNC (TPSS) RECEIVER|Outdated firmware on DVR|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER FIBER TO BNC (TPSS) RECEIVER|MATRIX hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER FIBER TO BNC (TPSS) TRANSMITTER|B&C connector loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER FIBER TO BNC (TPSS) TRANSMITTER|Camera problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER FIBER TO BNC (TPSS) TRANSMITTER|DVR hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER FIBER TO BNC (TPSS) TRANSMITTER|No power|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER FIBER TO BNC (TPSS) TRANSMITTER|Cover box crack /open|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER FIBER TO BNC (TPSS) TRANSMITTER|Cable hangging|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER FIBER TO BNC (TPSS) TRANSMITTER|Monitor blank|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER FIBER TO BNC (TPSS) TRANSMITTER|Power supply problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER FIBER TO BNC (TPSS) TRANSMITTER|Converter HDMI loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER FIBER TO BNC (TPSS) TRANSMITTER|Conventer VGA loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER FIBER TO BNC (TPSS) TRANSMITTER|Power cable pulled off|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER FIBER TO BNC (TPSS) TRANSMITTER|Overheating|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER FIBER TO BNC (TPSS) TRANSMITTER|Outdated firmware on DVR|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|CONVERTER FIBER TO BNC (TPSS) TRANSMITTER|MATRIX hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER ADAPTOR CONVERTER 12VDC (TPSS)|B&C connector loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER ADAPTOR CONVERTER 12VDC (TPSS)|Camera problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER ADAPTOR CONVERTER 12VDC (TPSS)|DVR hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER ADAPTOR CONVERTER 12VDC (TPSS)|No power|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER ADAPTOR CONVERTER 12VDC (TPSS)|Cover box crack /open|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER ADAPTOR CONVERTER 12VDC (TPSS)|Cable hangging|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER ADAPTOR CONVERTER 12VDC (TPSS)|Monitor blank|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER ADAPTOR CONVERTER 12VDC (TPSS)|Power supply problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER ADAPTOR CONVERTER 12VDC (TPSS)|Converter HDMI loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER ADAPTOR CONVERTER 12VDC (TPSS)|Conventer VGA loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER ADAPTOR CONVERTER 12VDC (TPSS)|Power cable pulled off|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER ADAPTOR CONVERTER 12VDC (TPSS)|Overheating|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER ADAPTOR CONVERTER 12VDC (TPSS)|Outdated firmware on DVR|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER ADAPTOR CONVERTER 12VDC (TPSS)|MATRIX hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|FIBER CABLE (TPSS)|B&C connector loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|FIBER CABLE (TPSS)|Camera problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|FIBER CABLE (TPSS)|DVR hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|FIBER CABLE (TPSS)|No power|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|FIBER CABLE (TPSS)|Cover box crack /open|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|FIBER CABLE (TPSS)|Cable hangging|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|FIBER CABLE (TPSS)|Monitor blank|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|FIBER CABLE (TPSS)|Power supply problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|FIBER CABLE (TPSS)|Converter HDMI loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|FIBER CABLE (TPSS)|Conventer VGA loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|FIBER CABLE (TPSS)|Power cable pulled off|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|FIBER CABLE (TPSS)|Overheating|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|FIBER CABLE (TPSS)|Outdated firmware on DVR|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|FIBER CABLE (TPSS)|MATRIX hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER SUPPLY INCOMING 12VDC|B&C connector loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER SUPPLY INCOMING 12VDC|Camera problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER SUPPLY INCOMING 12VDC|DVR hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER SUPPLY INCOMING 12VDC|No power|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER SUPPLY INCOMING 12VDC|Cover box crack /open|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER SUPPLY INCOMING 12VDC|Cable hangging|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER SUPPLY INCOMING 12VDC|Monitor blank|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER SUPPLY INCOMING 12VDC|Power supply problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER SUPPLY INCOMING 12VDC|Converter HDMI loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER SUPPLY INCOMING 12VDC|Conventer VGA loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER SUPPLY INCOMING 12VDC|Power cable pulled off|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER SUPPLY INCOMING 12VDC|Overheating|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER SUPPLY INCOMING 12VDC|Outdated firmware on DVR|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER SUPPLY INCOMING 12VDC|MATRIX hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER SUPPLY INCOMING 12VDC|B&C connector loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER SUPPLY INCOMING 12VDC|Camera problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER SUPPLY INCOMING 12VDC|DVR hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER SUPPLY INCOMING 12VDC|No power|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER SUPPLY INCOMING 12VDC|Cover box crack /open|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER SUPPLY INCOMING 12VDC|Cable hangging|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER SUPPLY INCOMING 12VDC|Monitor blank|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER SUPPLY INCOMING 12VDC|Power supply problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER SUPPLY INCOMING 12VDC|Converter HDMI loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER SUPPLY INCOMING 12VDC|Conventer VGA loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER SUPPLY INCOMING 12VDC|Power cable pulled off|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER SUPPLY INCOMING 12VDC|Overheating|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER SUPPLY INCOMING 12VDC|Outdated firmware on DVR|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER SUPPLY INCOMING 12VDC|MATRIX hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|DOME CAMERA|B&C connector loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|DOME CAMERA|Camera problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|DOME CAMERA|DVR hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|DOME CAMERA|No power|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|DOME CAMERA|Cover box crack /open|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|DOME CAMERA|Cable hangging|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|DOME CAMERA|Monitor blank|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|DOME CAMERA|Power supply problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|DOME CAMERA|Converter HDMI loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|DOME CAMERA|Conventer VGA loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|DOME CAMERA|Power cable pulled off|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|DOME CAMERA|Overheating|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|DOME CAMERA|Outdated firmware on DVR|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|DOME CAMERA|MATRIX hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|DOME CAMERA|B&C connector loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|DOME CAMERA|Camera problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|DOME CAMERA|DVR hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|DOME CAMERA|No power|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|DOME CAMERA|Cover box crack /open|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|DOME CAMERA|Cable hangging|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|DOME CAMERA|Monitor blank|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|DOME CAMERA|Power supply problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|DOME CAMERA|Converter HDMI loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|DOME CAMERA|Conventer VGA loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|DOME CAMERA|Power cable pulled off|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|DOME CAMERA|Overheating|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|DOME CAMERA|Outdated firmware on DVR|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|DOME CAMERA|MATRIX hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER ADAPTER DOME CAMERA 12V|B&C connector loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER ADAPTER DOME CAMERA 12V|Camera problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER ADAPTER DOME CAMERA 12V|DVR hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER ADAPTER DOME CAMERA 12V|No power|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER ADAPTER DOME CAMERA 12V|Cover box crack /open|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER ADAPTER DOME CAMERA 12V|Cable hangging|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER ADAPTER DOME CAMERA 12V|Monitor blank|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER ADAPTER DOME CAMERA 12V|Power supply problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER ADAPTER DOME CAMERA 12V|Converter HDMI loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER ADAPTER DOME CAMERA 12V|Conventer VGA loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER ADAPTER DOME CAMERA 12V|Power cable pulled off|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER ADAPTER DOME CAMERA 12V|Overheating|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER ADAPTER DOME CAMERA 12V|Outdated firmware on DVR|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|POWER ADAPTER DOME CAMERA 12V|MATRIX hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|VIDEO MODEM TRANSMITTER|B&C connector loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|VIDEO MODEM TRANSMITTER|Camera problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|VIDEO MODEM TRANSMITTER|DVR hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|VIDEO MODEM TRANSMITTER|No power|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|VIDEO MODEM TRANSMITTER|Cover box crack /open|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|VIDEO MODEM TRANSMITTER|Cable hangging|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|VIDEO MODEM TRANSMITTER|Monitor blank|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|VIDEO MODEM TRANSMITTER|Power supply problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|VIDEO MODEM TRANSMITTER|Converter HDMI loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|VIDEO MODEM TRANSMITTER|Conventer VGA loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|VIDEO MODEM TRANSMITTER|Power cable pulled off|WS20
