system|sub_system|sub_sub_system|root_cause|department
CTC System|KVM Switch|VGA Cable|Self-refresh due to system bugs|WS20
CTC System|KVM Switch|VGA Cable|TNB power failure|WS20
CTC System|KVM Switch|VGA Cable|Train TAG problem|WS20
CTC System|KVM Switch|VGA Cable|Surge arrestor problem|WS20
CTC System|KVM Switch|VGA Cable|Fiber optic problem|WS20
CTC System|KVM Switch|VGA Cable|Power adapter issue|WS20
CTC System|KVM Switch|VGA Cable|KVM converter issue|WS20
CTC System|KVM Switch|VGA Cable|Power adapter problem|WS20
CTC System|KVM Switch|VGA Cable|VGA cable loose|WS20
CTC System|KVM Switch|VGA Cable|No power|WS20
CTC System|VGA Converter to DVI|VGA Cable|System intermittent|WS20
CTC System|VGA Converter to DVI|VGA Cable|Network cable loose|WS20
CTC System|VGA Converter to DVI|VGA Cable|Cable RJ45 problem|WS20
CTC System|VGA Converter to DVI|VGA Cable|Power cable loose|WS20
CTC System|VGA Converter to DVI|VGA Cable|Power supply faulty|WS20
CTC System|VGA Converter to DVI|VGA Cable|Self-refresh due to system bugs|WS20
CTC System|VGA Converter to DVI|VGA Cable|TNB power failure|WS20
CTC System|VGA Converter to DVI|VGA Cable|Train TAG problem|WS20
CTC System|VGA Converter to DVI|VGA Cable|Surge arrestor problem|WS20
CTC System|VGA Converter to DVI|VGA Cable|Fiber optic problem|WS20
CTC System|VGA Converter to DVI|VGA Cable|Power adapter issue|WS20
CTC System|VGA Converter to DVI|VGA Cable|KVM converter issue|WS20
CTC System|VGA Converter to DVI|VGA Cable|Power adapter problem|WS20
CTC System|VGA Converter to DVI|VGA Cable|VGA cable loose|WS20
CTC System|VGA Converter to DVI|VGA Cable|No power|WS20
CTC System|VGA Converter to DVI|Power Adapter|System intermittent|WS20
CTC System|VGA Converter to DVI|Power Adapter|Network cable loose|WS20
CTC System|VGA Converter to DVI|Power Adapter|Cable RJ45 problem|WS20
CTC System|VGA Converter to DVI|Power Adapter|Power cable loose|WS20
CTC System|VGA Converter to DVI|Power Adapter|Power supply faulty|WS20
CTC System|VGA Converter to DVI|Power Adapter|Self-refresh due to system bugs|WS20
CTC System|VGA Converter to DVI|Power Adapter|TNB power failure|WS20
CTC System|VGA Converter to DVI|Power Adapter|Train TAG problem|WS20
CTC System|VGA Converter to DVI|Power Adapter|Surge arrestor problem|WS20
CTC System|VGA Converter to DVI|Power Adapter|Fiber optic problem|WS20
CTC System|VGA Converter to DVI|Power Adapter|Power adapter issue|WS20
CTC System|VGA Converter to DVI|Power Adapter|KVM converter issue|WS20
CTC System|VGA Converter to DVI|Power Adapter|Power adapter problem|WS20
CTC System|VGA Converter to DVI|Power Adapter|VGA cable loose|WS20
CTC System|VGA Converter to DVI|Power Adapter|No power|WS20
CTC System|KVM Extender Received|Power Adapter|System intermittent|WS20
CTC System|KVM Extender Received|Power Adapter|Network cable loose|WS20
CTC System|KVM Extender Received|Power Adapter|Cable RJ45 problem|WS20
CTC System|KVM Extender Received|Power Adapter|Power cable loose|WS20
CTC System|KVM Extender Received|Power Adapter|Power supply faulty|WS20
CTC System|KVM Extender Received|Power Adapter|Self-refresh due to system bugs|WS20
CTC System|KVM Extender Received|Power Adapter|TNB power failure|WS20
CTC System|KVM Extender Received|Power Adapter|Train TAG problem|WS20
CTC System|KVM Extender Received|Power Adapter|Surge arrestor problem|WS20
CTC System|KVM Extender Received|Power Adapter|Fiber optic problem|WS20
CTC System|KVM Extender Received|Power Adapter|Power adapter issue|WS20
CTC System|KVM Extender Received|Power Adapter|KVM converter issue|WS20
CTC System|KVM Extender Received|Power Adapter|Power adapter problem|WS20
CTC System|KVM Extender Received|Power Adapter|VGA cable loose|WS20
CTC System|KVM Extender Received|Power Adapter|No power|WS20
CTC System|KVM Extender Received|Power Adapter|System intermittent|WS20
CTC System|KVM Extender Received|Power Adapter|Network cable loose|WS20
CTC System|KVM Extender Received|Power Adapter|Cable RJ45 problem|WS20
CTC System|KVM Extender Received|Power Adapter|Power cable loose|WS20
CTC System|KVM Extender Received|Power Adapter|Power supply faulty|WS20
CTC System|KVM Extender Received|Power Adapter|Self-refresh due to system bugs|WS20
CTC System|KVM Extender Received|Power Adapter|TNB power failure|WS20
CTC System|KVM Extender Received|Power Adapter|Train TAG problem|WS20
CTC System|KVM Extender Received|Power Adapter|Surge arrestor problem|WS20
CTC System|KVM Extender Received|Power Adapter|Fiber optic problem|WS20
CTC System|KVM Extender Received|Power Adapter|Power adapter issue|WS20
CTC System|KVM Extender Received|Power Adapter|KVM converter issue|WS20
CTC System|KVM Extender Received|Power Adapter|Power adapter problem|WS20
CTC System|KVM Extender Received|Power Adapter|VGA cable loose|WS20
CTC System|KVM Extender Received|Power Adapter|No power|WS20
CTC System|KVM Extender Received|Power Adapter|System intermittent|WS20
CTC System|KVM Extender Received|Power Adapter|Network cable loose|WS20
CTC System|KVM Extender Received|Power Adapter|Cable RJ45 problem|WS20
CTC System|KVM Extender Received|Power Adapter|Power cable loose|WS20
CTC System|KVM Extender Received|Power Adapter|Power supply faulty|WS20
CTC System|KVM Extender Received|Power Adapter|Self-refresh due to system bugs|WS20
CTC System|KVM Extender Received|Power Adapter|TNB power failure|WS20
CTC System|KVM Extender Received|Power Adapter|Train TAG problem|WS20
CTC System|KVM Extender Received|Power Adapter|Surge arrestor problem|WS20
CTC System|KVM Extender Received|Power Adapter|Fiber optic problem|WS20
CTC System|KVM Extender Received|Power Adapter|Power adapter issue|WS20
CTC System|KVM Extender Received|Power Adapter|KVM converter issue|WS20
CTC System|KVM Extender Received|Power Adapter|Power adapter problem|WS20
CTC System|KVM Extender Received|Power Adapter|VGA cable loose|WS20
CTC System|KVM Extender Received|Power Adapter|No power|WS20
CTC System|KVM Extender Received|Power Adapter|System intermittent|WS20
CTC System|KVM Extender Received|Power Adapter|Network cable loose|WS20
CTC System|KVM Extender Received|Power Adapter|Cable RJ45 problem|WS20
CTC System|KVM Extender Received|Power Adapter|Power cable loose|WS20
CTC System|KVM Extender Received|Power Adapter|Power supply faulty|WS20
CTC System|KVM Extender Received|Power Adapter|Self-refresh due to system bugs|WS20
CTC System|KVM Extender Received|Power Adapter|TNB power failure|WS20
CTC System|KVM Extender Received|Power Adapter|Train TAG problem|WS20
CTC System|KVM Extender Received|Power Adapter|Surge arrestor problem|WS20
CTC System|KVM Extender Received|Power Adapter|Fiber optic problem|WS20
CTC System|KVM Extender Received|Power Adapter|Power adapter issue|WS20
CTC System|KVM Extender Received|Power Adapter|KVM converter issue|WS20
CTC System|KVM Extender Received|Power Adapter|Power adapter problem|WS20
CTC System|KVM Extender Received|Power Adapter|VGA cable loose|WS20
CTC System|KVM Extender Received|Power Adapter|No power|WS20
CTC System|KVM Extender Received|Network Cable|System intermittent|WS20
CTC System|KVM Extender Received|Network Cable|Network cable loose|WS20
CTC System|KVM Extender Received|Network Cable|Cable RJ45 problem|WS20
CTC System|KVM Extender Received|Network Cable|Power cable loose|WS20
CTC System|KVM Extender Received|Network Cable|Power supply faulty|WS20
CTC System|KVM Extender Received|Network Cable|Self-refresh due to system bugs|WS20
CTC System|KVM Extender Received|Network Cable|TNB power failure|WS20
CTC System|KVM Extender Received|Network Cable|Train TAG problem|WS20
CTC System|KVM Extender Received|Network Cable|Surge arrestor problem|WS20
CTC System|KVM Extender Received|Network Cable|Fiber optic problem|WS20
CTC System|KVM Extender Received|Network Cable|Power adapter issue|WS20
CTC System|KVM Extender Received|Network Cable|KVM converter issue|WS20
CTC System|KVM Extender Received|Network Cable|Power adapter problem|WS20
CTC System|KVM Extender Received|Network Cable|VGA cable loose|WS20
CTC System|KVM Extender Received|Network Cable|No power|WS20
CTC System|KVM Extender Received|KVM Cable Converter|System intermittent|WS20
CTC System|KVM Extender Received|KVM Cable Converter|Network cable loose|WS20
CTC System|KVM Extender Received|KVM Cable Converter|Cable RJ45 problem|WS20
CTC System|KVM Extender Received|KVM Cable Converter|Power cable loose|WS20
CTC System|KVM Extender Received|KVM Cable Converter|Power supply faulty|WS20
CTC System|KVM Extender Received|KVM Cable Converter|Self-refresh due to system bugs|WS20
CTC System|KVM Extender Received|KVM Cable Converter|TNB power failure|WS20
CTC System|KVM Extender Received|KVM Cable Converter|Train TAG problem|WS20
CTC System|KVM Extender Received|KVM Cable Converter|Surge arrestor problem|WS20
CTC System|KVM Extender Received|KVM Cable Converter|Fiber optic problem|WS20
CTC System|KVM Extender Received|KVM Cable Converter|Power adapter issue|WS20
CTC System|KVM Extender Received|KVM Cable Converter|KVM converter issue|WS20
CTC System|KVM Extender Received|KVM Cable Converter|Power adapter problem|WS20
CTC System|KVM Extender Received|KVM Cable Converter|VGA cable loose|WS20
CTC System|KVM Extender Received|KVM Cable Converter|No power|WS20
CTC System|Optical Fiber|Fiber Patch Cord Cable|System intermittent|WS20
CTC System|Optical Fiber|Fiber Patch Cord Cable|Network cable loose|WS20
CTC System|Optical Fiber|Fiber Patch Cord Cable|Cable RJ45 problem|WS20
CTC System|Optical Fiber|Fiber Patch Cord Cable|Power cable loose|WS20
CTC System|Optical Fiber|Fiber Patch Cord Cable|Power supply faulty|WS20
CTC System|Optical Fiber|Fiber Patch Cord Cable|Self-refresh due to system bugs|WS20
CTC System|Optical Fiber|Fiber Patch Cord Cable|TNB power failure|WS20
CTC System|Optical Fiber|Fiber Patch Cord Cable|Train TAG problem|WS20
CTC System|Optical Fiber|Fiber Patch Cord Cable|Surge arrestor problem|WS20
CTC System|Optical Fiber|Fiber Patch Cord Cable|Fiber optic problem|WS20
CTC System|Optical Fiber|Fiber Patch Cord Cable|Power adapter issue|WS20
CTC System|Optical Fiber|Fiber Patch Cord Cable|KVM converter issue|WS20
CTC System|Optical Fiber|Fiber Patch Cord Cable|Power adapter problem|WS20
CTC System|Optical Fiber|Fiber Patch Cord Cable|VGA cable loose|WS20
CTC System|Optical Fiber|Fiber Patch Cord Cable|No power|WS20
CTC System|Electrical Fuse|Fiber Patch Cord Cable|System intermittent|WS20
CTC System|Electrical Fuse|Fiber Patch Cord Cable|Network cable loose|WS20
CTC System|Electrical Fuse|Fiber Patch Cord Cable|Cable RJ45 problem|WS20
CTC System|Electrical Fuse|Fiber Patch Cord Cable|Power cable loose|WS20
CTC System|Electrical Fuse|Fiber Patch Cord Cable|Power supply faulty|WS20
CTC System|Electrical Fuse|Fiber Patch Cord Cable|Self-refresh due to system bugs|WS20
CTC System|Electrical Fuse|Fiber Patch Cord Cable|TNB power failure|WS20
CTC System|Electrical Fuse|Fiber Patch Cord Cable|Train TAG problem|WS20
CTC System|Electrical Fuse|Fiber Patch Cord Cable|Surge arrestor problem|WS20
CTC System|Electrical Fuse|Fiber Patch Cord Cable|Fiber optic problem|WS20
CTC System|Electrical Fuse|Fiber Patch Cord Cable|Power adapter issue|WS20
CTC System|Electrical Fuse|Fiber Patch Cord Cable|KVM converter issue|WS20
CTC System|Electrical Fuse|Fiber Patch Cord Cable|Power adapter problem|WS20
CTC System|Electrical Fuse|Fiber Patch Cord Cable|VGA cable loose|WS20
CTC System|Electrical Fuse|Fiber Patch Cord Cable|No power|WS20
CTC System|Power Supply|Power CTC Rack|System intermittent|WS20
CTC System|Power Supply|Power CTC Rack|Network cable loose|WS20
CTC System|Power Supply|Power CTC Rack|Cable RJ45 problem|WS20
CTC System|Power Supply|Power CTC Rack|Power cable loose|WS20
CTC System|Power Supply|Power CTC Rack|Power supply faulty|WS20
CTC System|Power Supply|Power CTC Rack|Self-refresh due to system bugs|WS20
CTC System|Power Supply|Power CTC Rack|TNB power failure|WS20
CTC System|Power Supply|Power CTC Rack|Train TAG problem|WS20
CTC System|Power Supply|Power CTC Rack|Surge arrestor problem|WS20
CTC System|Power Supply|Power CTC Rack|Fiber optic problem|WS20
CTC System|Power Supply|Power CTC Rack|Power adapter issue|WS20
CTC System|Power Supply|Power CTC Rack|KVM converter issue|WS20
CTC System|Power Supply|Power CTC Rack|Power adapter problem|WS20
CTC System|Power Supply|Power CTC Rack|VGA cable loose|WS20
CTC System|Power Supply|Power CTC Rack|No power|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|System intermittent|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|OTN failures|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|SFP error|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|No connection|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|Fibre issue|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|Pig tail crack|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|Module card mulfunction|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|SFP problem|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|No power|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|Cable connection loose|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|System intermittent|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|OTN failures|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|SFP error|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|No connection|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|Fibre issue|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|Pig tail crack|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|Module card mulfunction|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|SFP problem|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|No power|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|Cable connection loose|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|System intermittent|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|OTN failures|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|SFP error|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|No connection|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|Fibre issue|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|Pig tail crack|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|Module card mulfunction|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|SFP problem|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|No power|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|Cable connection loose|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|System intermittent|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|OTN failures|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|SFP error|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|No connection|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|Fibre issue|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|Pig tail crack|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|Module card mulfunction|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|SFP problem|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|No power|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|Cable connection loose|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|System intermittent|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|OTN failures|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|SFP error|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|No connection|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|Fibre issue|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|Pig tail crack|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|Module card mulfunction|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|SFP problem|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|No power|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|Cable connection loose|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|System intermittent|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|OTN failures|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|SFP error|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|No connection|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|Fibre issue|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|Pig tail crack|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|Module card mulfunction|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|SFP problem|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|No power|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|Cable connection loose|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|System intermittent|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|OTN failures|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|SFP error|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|No connection|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|Fibre issue|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|Pig tail crack|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|Module card mulfunction|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|SFP problem|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|No power|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|Cable connection loose|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|System intermittent|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|OTN failures|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|SFP error|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|No connection|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|Fibre issue|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|Pig tail crack|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|Module card mulfunction|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|SFP problem|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|No power|WS20
CTS|OTN50|OPEN TRANSPORT NETWORK (N5024C)|Cable connection loose|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|System intermittent|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|OTN failures|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|SFP error|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|No connection|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Fibre issue|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Pig tail crack|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Module card mulfunction|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|SFP problem|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|No power|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Cable connection loose|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|System intermittent|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|OTN failures|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|SFP error|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|No connection|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Fibre issue|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Pig tail crack|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Module card mulfunction|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|SFP problem|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|No power|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Cable connection loose|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|System intermittent|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|OTN failures|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|SFP error|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|No connection|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Fibre issue|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Pig tail crack|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Module card mulfunction|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|SFP problem|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|No power|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Cable connection loose|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|System intermittent|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|OTN failures|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|SFP error|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|No connection|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Fibre issue|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Pig tail crack|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Module card mulfunction|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|SFP problem|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|No power|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Cable connection loose|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|System intermittent|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|OTN failures|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|SFP error|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|No connection|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Fibre issue|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Pig tail crack|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Module card mulfunction|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|SFP problem|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|No power|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Cable connection loose|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|System intermittent|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|OTN failures|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|SFP error|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|No connection|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Fibre issue|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Pig tail crack|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Module card mulfunction|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|SFP problem|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|No power|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Cable connection loose|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|System intermittent|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|OTN failures|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|SFP error|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|No connection|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Fibre issue|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Pig tail crack|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Module card mulfunction|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|SFP problem|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|No power|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Cable connection loose|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|System intermittent|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|OTN failures|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|SFP error|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|No connection|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Fibre issue|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Pig tail crack|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Module card mulfunction|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|SFP problem|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|No power|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Cable connection loose|WS20
